episode_url,type,title,transcript_url,local_filename
https://www.thegreatsimplification.com/frankly-original/69-goldilocks-technology-a-preliminary-checklist,frankly,Goldilocks Technology – A Preliminary Checklist,https://www.thegreatsimplification.com/wp-content/uploads/2024/08/Frankly69TranscriptGoldilocksTechnology.pdf,Frankly69TranscriptGoldilocksTechnology.pdf
https://www.thegreatsimplification.com/frankly-original/71-weakest-links,frankly,"Weakest Links: Depletion, Supply Chains, and Trust",https://www.thegreatsimplification.com/wp-content/uploads/2024/09/Frankly71TranscriptWeakestLinks.pdf,Frankly71TranscriptWeakestLinks.pdf
https://www.thegreatsimplification.com/frankly-original/72-what-if-climate-change-was-a-hoax,frankly,What if Climate Change Was a Hoax?,https://www.thegreatsimplification.com/wp-content/uploads/2024/09/Frankly72TranscriptWhatifClimateChangeWasaHoax_.pdf,Frankly72TranscriptWhatifClimateChangeWasaHoax_.pdf
https://www.thegreatsimplification.com/frankly-original/73-the-superorganism-and-the-self,frankly,The Superorganism and the Self,https://www.thegreatsimplification.com/wp-content/uploads/2024/10/Frankly73TranscriptTheSuperorganismandtheSelf.pdf,Frankly73TranscriptTheSuperorganismandtheSelf.pdf
https://www.thegreatsimplification.com/frankly-original/74-the-lament-of-the-bigfoot,frankly,The Lament of the Bigfoot,https://www.thegreatsimplification.com/wp-content/uploads/2024/10/Frankly74TranscriptLamentoftheBigfoot.pdf,Frankly74TranscriptLamentoftheBigfoot.pdf
https://www.thegreatsimplification.com/frankly-original/75-somebodys-gonna-win,frankly,Somebody’s Gonna Win,https://www.thegreatsimplification.com/wp-content/uploads/2024/11/Frankly75TranscriptSomebodysGonnaWin.pdf,Frankly75TranscriptSomebodysGonnaWin.pdf
https://www.thegreatsimplification.com/frankly-original/76-the-battles-of-our-time,frankly,The Battles of Our Time,https://www.thegreatsimplification.com/wp-content/uploads/2024/11/Frankly76TranscriptTheBattlesofOurTime.pdf,Frankly76TranscriptTheBattlesofOurTime.pdf
https://www.thegreatsimplification.com/frankly-original/77-7-philosophies-on-the-future,frankly,7 Philosophies on the Future,https://www.thegreatsimplification.com/wp-content/uploads/2024/11/Frankly77Transcript7PhilosophiesontheFuture.pdf,Frankly77Transcript7PhilosophiesontheFuture.pdf
https://www.thegreatsimplification.com/frankly-original/78-a-brief-clarification-on-human-behavior,frankly,A Brief Clarification on Human Behavior,https://www.thegreatsimplification.com/wp-content/uploads/2024/11/Frankly78TranscriptABriefClarificationonHumanBehavior.pdf,Frankly78TranscriptABriefClarificationonHumanBehavior.pdf
https://www.thegreatsimplification.com/frankly-original/79-the-biggest-takeaways-from-the-logic-of-the-superorganism,frankly,The Biggest Takeaways from the Logic of the Superorganism,https://www.thegreatsimplification.com/wp-content/uploads/2024/12/Frankly79TranscriptLogicoftheSuperorganism.pdf,Frankly79TranscriptLogicoftheSuperorganism.pdf
https://www.thegreatsimplification.com/frankly-original/81-time-travel-and-the-superorganism,frankly,Time Travel & The Superorganism: A Movie Idea,https://www.thegreatsimplification.com/wp-content/uploads/2024/12/Frankly81TranscriptTimeTravelTheSuperorganism.pdf,Frankly81TranscriptTimeTravelTheSuperorganism.pdf
https://www.thegreatsimplification.com/frankly-original/82-power-vs-life,frankly,Power vs Life: Towards Wide Boundary Sovereignty,https://www.thegreatsimplification.com/wp-content/uploads/2025/01/Frankly82TranscriptPowervsLife.pdf,Frankly82TranscriptPowervsLife.pdf
https://www.thegreatsimplification.com/frankly-original/83-artificial-intelligence-and-the-lost-ark,frankly,Artificial Intelligence and the Lost Ark,https://www.thegreatsimplification.com/wp-content/uploads/2025/01/Frankly83TranscriptArtificialIntelligenceandtheLostArk.pdf,Frankly83TranscriptArtificialIntelligenceandtheLostArk.pdf
https://www.thegreatsimplification.com/frankly-original/85-the-light-triad,frankly,The Light Triad,https://www.thegreatsimplification.com/wp-content/uploads/2025/02/Frankly85Transcript.pdf,Frankly85Transcript.pdf
https://www.thegreatsimplification.com/frankly-original/86-what-is-wealth,frankly,What is Wealth?,https://www.thegreatsimplification.com/wp-content/uploads/2025/02/Frankly86TranscriptWhatisWealth_.pdf,Frankly86TranscriptWhatisWealth_.pdf
https://www.thegreatsimplification.com/frankly-original/87-some-of-the-central-questions-of-our-time,frankly,(Some of) The Central Questions of Our Time,https://www.thegreatsimplification.com/wp-content/uploads/2025/02/Frankly87TranscriptCentralQuestionsofOurTime.pdf,Frankly87TranscriptCentralQuestionsofOurTime.pdf
https://www.thegreatsimplification.com/frankly-original/88-snow-the-singularity-and-rocks-in-the-river,frankly,"Snow, The Singularity, and Rocks in the River",https://www.thegreatsimplification.com/wp-content/uploads/2025/03/Frankly88TranscriptsSnowTheSingularityandRocksintheRiver.pdf,Frankly88TranscriptsSnowTheSingularityandRocksintheRiver.pdf
https://www.thegreatsimplification.com/frankly-original/89-thinking-and-feeling,frankly,Thinking and Feeling,https://www.thegreatsimplification.com/wp-content/uploads/2025/03/Frankly89TranscriptThinkingandFeeling-1.pdf,Frankly89TranscriptThinkingandFeeling-1.pdf
https://www.thegreatsimplification.com/frankly-original/90-net-zero-and-other-delusions,frankly,"Net Zero and Other Delusions: What Can’t, Won’t and Might Happen",https://www.thegreatsimplification.com/wp-content/uploads/2025/04/Frankly90TranscriptNetZeroandOtherDelusions.pdf,Frankly90TranscriptNetZeroandOtherDelusions.pdf
https://www.thegreatsimplification.com/frankly-original/91-unintended-consequences,frankly,Unintended Consequences in a Complex World,https://www.thegreatsimplification.com/wp-content/uploads/2025/04/Frankly91TranscriptUnintendedConsequences.pdf,Frankly91TranscriptUnintendedConsequences.pdf
https://www.thegreatsimplification.com/frankly-original/92-artificial-intelligence-in-service-of-life,frankly,Artificial Intelligence – In Service of Life?,https://www.thegreatsimplification.com/wp-content/uploads/2025/04/Frankly92TranscriptAIInServiceofLife_.pdf,Frankly92TranscriptAIInServiceofLife_.pdf
https://www.thegreatsimplification.com/frankly-original/96-the-8-faces-of-ai,frankly,The 8 Faces of AI: Who Will You Become As AI Accelerates?,https://www.thegreatsimplification.com/wp-content/uploads/2025/05/Frankly96Transcript8FacesofAI.pdf,Frankly96Transcript8FacesofAI.pdf
https://www.thegreatsimplification.com/frankly-original/95-the-parent-and-the-pendulum,frankly,The Parent and the Pendulum,https://www.thegreatsimplification.com/wp-content/uploads/2025/05/Frankly95TranscriptTheParentandthePendulum.pdf,Frankly95TranscriptTheParentandthePendulum.pdf
https://www.thegreatsimplification.com/frankly-original/94-social-overshoot,frankly,"Social Overshoot? Dunbar’s Number, Real Relationships, and Musical Chairs",https://www.thegreatsimplification.com/wp-content/uploads/2025/05/Frankly94TranscriptSocialOvershoot.pdf,Frankly94TranscriptSocialOvershoot.pdf
https://www.thegreatsimplification.com/frankly-original/93-information-burnout,frankly,Information Burnout: Are We Past Peak Sensemaking?,https://www.thegreatsimplification.com/wp-content/uploads/2025/05/Frankly93TranscriptInformationBurnout.pdf,Frankly93TranscriptInformationBurnout.pdf
https://www.thegreatsimplification.com/frankly-original/100-ask-nate-anything-2025,frankly,Ask Nate Anything 2025,https://www.thegreatsimplification.com/wp-content/uploads/2025/06/Frankly-100-Transcript-Ask-Nate-Anything.pdf,Frankly-100-Transcript-Ask-Nate-Anything.pdf
https://www.thegreatsimplification.com/frankly-original/101-what-i-want-to-want-for-the-future,frankly,What I Want to Want for the Future,https://www.thegreatsimplification.com/wp-content/uploads/2025/07/Frankly-101-Transcript-What-I-Want-to-Want-for-the-Future.pdf,Frankly-101-Transcript-What-I-Want-to-Want-for-the-Future.pdf
https://www.thegreatsimplification.com/frankly-original/103-the-ghost-of-dopamine-past,frankly,The Ghost of Dopamine Past,https://www.thegreatsimplification.com/wp-content/uploads/2025/08/Frankly-103-Transcript-Ghost-of-Dopamine-Past.pdf,Frankly-103-Transcript-Ghost-of-Dopamine-Past.pdf
https://www.thegreatsimplification.com/frankly-original/104-ducks-and-blueberries,frankly,"Ducks and Blueberries: A Reflection on Price, Cost and Value",https://www.thegreatsimplification.com/wp-content/uploads/2025/08/Frankly-104-Transcript-Ducks-and-Blueberries.pdf,Frankly-104-Transcript-Ducks-and-Blueberries.pdf
https://www.thegreatsimplification.com/frankly-original/106-10-things-worth-more-than-a-pound-of-gold,frankly,10 Things Worth More Than a Pound of Gold,https://www.thegreatsimplification.com/wp-content/uploads/2025/09/Frankly-106-Transcript-10-Things-Worth-More-Than-a-Pound-of-Gold.pdf,Frankly-106-Transcript-10-Things-Worth-More-Than-a-Pound-of-Gold.pdf
https://www.thegreatsimplification.com/frankly-original/107-this-weeks-learnings,frankly,"This Week’s Learnings: Gold Holdings, Political Divides, and the DOE Climate Report",https://www.thegreatsimplification.com/wp-content/uploads/2025/09/Frankly-107-Transcript-What-I-Learned-This-Week.docx.pdf,Frankly-107-Transcript-What-I-Learned-This-Week.docx.pdf
https://www.thegreatsimplification.com/frankly-original/102-this-weeks-learnings,frankly,"This Week’s Learnings: Corn Sweat, Coral Bleaching, and the Climate Credit Crunch",https://www.thegreatsimplification.com/wp-content/uploads/2025/07/Frankly-102-Transcript-What-I-Learned-This-Week.pdf,Frankly-102-Transcript-What-I-Learned-This-Week.pdf
https://www.thegreatsimplification.com/frankly-original/109-peak-oil-ponzi-schemes-and-planetary-boundaries,frankly,"Peak Oil, Ponzi Pyramids, and Planetary Boundaries",https://www.thegreatsimplification.com/wp-content/uploads/2025/10/Frankly-109-Transcript-Peak-Oil-Ponzi-Pyramids-and-Planetary-Boundaries.pdf,Frankly-109-Transcript-Peak-Oil-Ponzi-Pyramids-and-Planetary-Boundaries.pdf
https://www.thegreatsimplification.com/frankly-original/108-the-influence-of-psychopaths,frankly,The Influence of Psychopaths: Why Humans Are Better Than We Think,https://www.thegreatsimplification.com/wp-content/uploads/2025/09/Frankly-108-Transcript-The-Influence-of-Psychopaths.docx.pdf,Frankly-108-Transcript-The-Influence-of-Psychopaths.docx.pdf
https://www.thegreatsimplification.com/frankly-original/110-what-sloths-teach-us-about-the-superorganism,frankly,What Sloths Teach Us About the Superorganism,https://www.thegreatsimplification.com/wp-content/uploads/2025/10/Frankly-110-Transcript-What-Sloths-Teach-Us-About-the-Superorganism.pdf,Frankly-110-Transcript-What-Sloths-Teach-Us-About-the-Superorganism.pdf
https://www.thegreatsimplification.com/frankly-original/112-the-quadruple-bifurcation,frankly,The Quadruple Bifurcation,https://www.thegreatsimplification.com/wp-content/uploads/2025/10/Frankly-112-Transcript-The-Quadruple-Bifurcation.pdf,Frankly-112-Transcript-The-Quadruple-Bifurcation.pdf
https://www.thegreatsimplification.com/frankly-original/114-directional-advice-for-the-more-than-human-predicament,frankly,Directional Advice for the (More Than) Human Predicament,https://www.thegreatsimplification.com/wp-content/uploads/2025/11/Frankly-114-Transcript-Direction-Advice-for-the-More-Than-Human-Predicament.pdf,Frankly-114-Transcript-Direction-Advice-for-the-More-Than-Human-Predicament.pdf
https://www.thegreatsimplification.com/frankly-original/124-wide-boundary-news,frankly,"Wide Boundary News: Peak Oil (Not!), Peak Dispatchability, and WEF Risks",https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-124-Transcript-Wide-Boundary-News-2_9_26.pdf,Frankly-124-Transcript-Wide-Boundary-News-2_9_26.pdf
https://www.thegreatsimplification.com/frankly-original/127-wide-boundary-news-2-23-26,frankly,"Wide Boundary News: Biodiversity Depletion, Iran & the Strait of Hormuz, and the Green Wedge",https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-127-Transcript-Wide-Boundary-News-2_23_26.pdf,Frankly-127-Transcript-Wide-Boundary-News-2_23_26.pdf
https://www.thegreatsimplification.com/frankly-original/wide-boundary-news-3-10-26,frankly,"Wide Boundary News: The Iranian War, Rising Gas Prices, and the Single Point Failure",https://www.thegreatsimplification.com/wp-content/uploads/2026/03/Frankly-130-Transcript-WBN-10-March-2026.docx.pdf,Frankly-130-Transcript-WBN-10-March-2026.docx.pdf
https://www.thegreatsimplification.com/frankly-original/133-iran-us-and-the-rest,frankly,"Iran, U.S., and the Rest: The Unavoidable Pig in the Python",https://www.thegreatsimplification.com/wp-content/uploads/2026/03/Frankly-133-Transcript-Iran-U.S.-and-the-Rest.pdf,Frankly-133-Transcript-Iran-U.S.-and-the-Rest.pdf
https://www.thegreatsimplification.com/frankly-original/140-a-perspective-from-lebanon,frankly,A Perspective From Lebanon: Who Will We Be When Things Get Hard?,https://www.thegreatsimplification.com/wp-content/uploads/2026/05/Frankly-140-Transcript-A-Perspective-From-Lebanon.pdf,Frankly-140-Transcript-A-Perspective-From-Lebanon.pdf
https://www.thegreatsimplification.com/frankly-original/141-wide-boundary-news-5-8-26,frankly,"Wide Boundary News: Sacrificing Wilderness, Oil Data Propaganda, and Feeding the Superorganism’s Brain",https://www.thegreatsimplification.com/wp-content/uploads/2026/05/Frankly-141-Transcript-WBN-5_8_26.pdf,Frankly-141-Transcript-WBN-5_8_26.pdf
https://www.thegreatsimplification.com/frankly-original/68-overshoot-and-its-7-fundamental-drivers,frankly,Overshoot and Its 7 Fundamental Drivers,https://www.thegreatsimplification.com/wp-content/uploads/2024/08/Frankly68TranscriptOvershootandIts7FundamentalDrivers.pdf,Frankly68TranscriptOvershootandIts7FundamentalDrivers.pdf
https://www.thegreatsimplification.com/frankly-original/111-the-three-most-important-words,frankly,The Three Most Important Words We’re Taught Not to Say,https://www.thegreatsimplification.com/wp-content/uploads/2025/10/Frankly-111-Transcript-The-Three-Most-Important-Words.pdf,Frankly-111-Transcript-The-Three-Most-Important-Words.pdf
https://www.thegreatsimplification.com/frankly-original/115-inflation-deflation-and-simplification,frankly,"Inflation, Deflation, & Simplification: The 8 Things That Influence Prices",https://www.thegreatsimplification.com/wp-content/uploads/2025/12/Frankly-115-Transcript-Inflation-Deflation-Simplification.pdf,Frankly-115-Transcript-Inflation-Deflation-Simplification.pdf
https://www.thegreatsimplification.com/frankly-original/116-sunk-cost-and-the-superorganism,frankly,Sunk Cost and the Superorganism,https://www.thegreatsimplification.com/wp-content/uploads/2025/12/Frankly-116-Transcript-Sunk-Cost-and-the-Superorganism.pdf,Frankly-116-Transcript-Sunk-Cost-and-the-Superorganism.pdf
https://www.thegreatsimplification.com/frankly-original/117-behavioral-thermodynamics-part-1,frankly,Behavioral Thermodynamics Part 1: Beyond the 4th Law?,https://www.thegreatsimplification.com/wp-content/uploads/2025/12/Frankly-117-Transcript-Behavioral-Thermodynamics-Part-1.pdf,Frankly-117-Transcript-Behavioral-Thermodynamics-Part-1.pdf
https://www.thegreatsimplification.com/frankly-original/118-the-things-we-take-for-granted,frankly,The Things We Take for Granted,https://www.thegreatsimplification.com/wp-content/uploads/2026/01/Frankly-118-Transcript-The-Things-We-Take-for-Granted.pdf,Frankly-118-Transcript-The-Things-We-Take-for-Granted.pdf
https://www.thegreatsimplification.com/frankly-original/119-technology-and-wealth,frankly,"Technology and Wealth: The Straw, the Siphon, and the Sieve",https://www.thegreatsimplification.com/wp-content/uploads/2026/01/Frankly-119-Transcript-Technology-and-Wealth.pdf,Frankly-119-Transcript-Technology-and-Wealth.pdf
https://www.thegreatsimplification.com/frankly-original/120-the-creature-in-the-machine,frankly,The Creature in the Machine,https://www.thegreatsimplification.com/wp-content/uploads/2026/01/Frankly-120-Transcript-The-Creature-in-the-Machine.pdf,Frankly-120-Transcript-The-Creature-in-the-Machine.pdf
https://www.thegreatsimplification.com/frankly-original/122-a-country-of-geniuses,frankly,"A Country of Geniuses: Anthropic CEO’s Warnings, Plus Wide-Boundary Considerations on AI",https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Franky-122-Transcript-A-Country-of-Geniuses.pdf,Franky-122-Transcript-A-Country-of-Geniuses.pdf
https://www.thegreatsimplification.com/frankly-original/121-wide-boundary-news,frankly,"Wide Boundary News: Japan, Silver, Venezuela, and More – the Biophysical Phase Shift Cometh",https://www.thegreatsimplification.com/wp-content/uploads/2026/01/Frankly-121-Transcript-Wide-Boundary-News-1.pdf,Frankly-121-Transcript-Wide-Boundary-News-1.pdf
https://www.thegreatsimplification.com/frankly-original/123-the-consumption-pyramid,frankly,The Consumption Pyramid,https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-123-Transcript-The-Consumption-Pyramid.pdf,Frankly-123-Transcript-The-Consumption-Pyramid.pdf
https://www.thegreatsimplification.com/frankly-original/126-humanity-as-dr-jekyll-and-mr-hyde,frankly,"Humanity as Dr. Jekyll & Mr. Hyde: The Symptoms, Patterns, and Drivers",https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-126-Transcript-Humanity-as-Dr.-Jekyll-and-Mr.-Hyde.pdf,Frankly-126-Transcript-Humanity-as-Dr.-Jekyll-and-Mr.-Hyde.pdf
https://www.thegreatsimplification.com/frankly-original/128-ultra-processed-information,frankly,Ultra-Processed Information: AI and the Coming Deluge of Noise,https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-128-Transcript-Ultra-Processed-Information.pdf,Frankly-128-Transcript-Ultra-Processed-Information.pdf
https://www.thegreatsimplification.com/frankly-original/the-10-core-myths-still-taught-in-business-schools,frankly,The 10 Core Myths Still Taught in Business Schools,https://www.thegreatsimplification.com/wp-content/uploads/2025/06/Frankly-99-Transcript-10-Core-Myths-of-Business-Schools.pdf,Frankly-99-Transcript-10-Core-Myths-of-Business-Schools.pdf
https://www.thegreatsimplification.com/frankly-original/105-key-blindspots-of-the-walrus-movement,frankly,Key Blindspots of the “Walrus” Movement,https://www.thegreatsimplification.com/wp-content/uploads/2025/08/Frankly-105-Transcript-Blindspots-of-the-Walrus-Movement.pdf,Frankly-105-Transcript-Blindspots-of-the-Walrus-Movement.pdf
https://www.thegreatsimplification.com/frankly-original/113-11-discoveries-that-changed-my-worldview,frankly,11 Discoveries That Changed My Worldview,https://www.thegreatsimplification.com/wp-content/uploads/2025/11/Frankly-113-Transcripts-11-Discoveries-That-Changed-My-Worldview.pdf,Frankly-113-Transcripts-11-Discoveries-That-Changed-My-Worldview.pdf
https://www.thegreatsimplification.com/frankly-original/97-the-superorganism-in-7-minutes,frankly,Why the World Feels Like It’s Falling Apart: The Superorganism Explained in 7 Minutes,https://www.thegreatsimplification.com/wp-content/uploads/2025/05/Frankly97TranscriptTheSuperorganismExplainedin7Minutes.pdf,Frankly97TranscriptTheSuperorganismExplainedin7Minutes.pdf
https://www.thegreatsimplification.com/frankly-original/98-10-qualities-that-could-change-the-future,frankly,10 Qualities That Could Change the Future: The Seeds of New Cultural Mitochondria,https://www.thegreatsimplification.com/wp-content/uploads/2025/06/Frankly-98-Transcript-10-Qualities-That-Could-Change-the-Future.pdf,Frankly-98-Transcript-10-Qualities-That-Could-Change-the-Future.pdf
https://www.thegreatsimplification.com/frankly-original/132-what-to-do-as-the-world-falls-apart,frankly,What to Do as the World Falls Apart: A Framework for Action,https://www.thegreatsimplification.com/wp-content/uploads/2026/03/Frankly-132-Transcript-What-to-Do-as-the-World-Falls-Apart.pdf,Frankly-132-Transcript-What-to-Do-as-the-World-Falls-Apart.pdf
https://www.thegreatsimplification.com/frankly-original/129-a-guide-to-staying-human-part-1,frankly,A Guide to Staying Human (Part 1): Desperately Seeking Agency,https://www.thegreatsimplification.com/wp-content/uploads/2026/03/Frankly-129-Transcript-A-Guide-to-Staying-Human-Part-1.pdf,Frankly-129-Transcript-A-Guide-to-Staying-Human-Part-1.pdf
https://www.thegreatsimplification.com/frankly-original/138-how-to-think-about-the-future-part-1,frankly,How to Think About the Future (Part 1): Changing the Future Starts with How You Think,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-138-Transcript-How-to-Think-About-the-Future-Part-1.pdf,Frankly-138-Transcript-How-to-Think-About-the-Future-Part-1.pdf
https://www.thegreatsimplification.com/frankly-original/139-how-to-think-about-the-future-part-2,frankly,How to Think About the Future (Part 2): Four Variables Shaping the Coming Decades,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-139-Transcript-How-to-Think-About-the-Future-Part-2.pdf,Frankly-139-Transcript-How-to-Think-About-the-Future-Part-2.pdf
https://www.thegreatsimplification.com/frankly-original/142-a-guide-to-staying-human-part-2,frankly,A Guide to Staying Human (Part 2): Navigating Dread and Carrying the Weight of Tomorrow,https://www.thegreatsimplification.com/wp-content/uploads/2026/05/Frankly-142-Transcript-A-Guide-to-Staying-Human-Part-2.pdf,Frankly-142-Transcript-A-Guide-to-Staying-Human-Part-2.pdf
https://www.thegreatsimplification.com/frankly-original/131-iran-effects-local-preparedness-and-end-of-empire,frankly,Preparing for a More Fragile World: Iran Effects and End of Empire?,https://www.thegreatsimplification.com/wp-content/uploads/2026/03/Frankly-131-Transcript-Uncomfortable-Questions-in-Unsettled-Times.pdf,Frankly-131-Transcript-Uncomfortable-Questions-in-Unsettled-Times.pdf
https://www.thegreatsimplification.com/frankly-original/125-uncomfortable-questions-in-unstable-times,frankly,The End of ‘Progress?’: Uncomfortable Questions for Unsettled Times,https://www.thegreatsimplification.com/wp-content/uploads/2026/02/Frankly-125-Transcript-Uncomfortable-Questions-in-Unstable-Times.pdf,Frankly-125-Transcript-Uncomfortable-Questions-in-Unstable-Times.pdf
https://www.thegreatsimplification.com/frankly-original/134-a-world-at-the-edge-of-change,frankly,What Does “Winning” Even Mean?: A World at the Edge of Change,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-134-Transcript-A-World-at-the-Edge-of-Change.pdf,Frankly-134-Transcript-A-World-at-the-Edge-of-Change.pdf
https://www.thegreatsimplification.com/frankly-original/146-uncomfortable-questions-for-unsettled-times-part-4,frankly,The Ultimate Alternative: Are You Okay With Nuclear Warfare?,https://www.thegreatsimplification.com/wp-content/uploads/2026/06/Frankly-146-Transcript-Uncomfortable-Questions-for-Unstable-Times-1.pdf,Frankly-146-Transcript-Uncomfortable-Questions-for-Unstable-Times-1.pdf
https://www.thegreatsimplification.com/frankly-original/135-oil-101,frankly,The Untold Energy Story: What You Actually Need to Know About Oil,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-135-Transcript-Oil-101.docx.pdf,Frankly-135-Transcript-Oil-101.docx.pdf
https://www.thegreatsimplification.com/frankly-original/136-oil-201,frankly,Built for Cheap Energy: What Happens When the Oil Stops Flowing,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-136-Transcript-Oil-201.pdf,Frankly-136-Transcript-Oil-201.pdf
https://www.thegreatsimplification.com/frankly-original/137-oil-301,frankly,Everything is About to Change: The World After Cheap Energy,https://www.thegreatsimplification.com/wp-content/uploads/2026/04/Frankly-137-Transcript-Oil-301.pdf,Frankly-137-Transcript-Oil-301.pdf
https://www.thegreatsimplification.com/frankly-original/143-a-guide-to-staying-human-part-3,frankly,A Guide to Staying Human (Part 3): The Default Mode Network and the Metacrisis,https://www.thegreatsimplification.com/wp-content/uploads/2026/05/Frankly-143-Transcript-A-Guide-to-Staying-Human-Part-3.docx-1.pdf,Frankly-143-Transcript-A-Guide-to-Staying-Human-Part-3.docx-1.pdf
https://www.thegreatsimplification.com/frankly-original/148-how-to-think-about-the-future-part-4,frankly,Mordor to the Long Repair: How Might Daily Life Feel in the Next Decades? | How to Think About the Future Part 4,https://www.thegreatsimplification.com/wp-content/uploads/2026/06/Frankly-148-Transcript-How-to-Think-About-the-Future-Part-4.pdf,Frankly-148-Transcript-How-to-Think-About-the-Future-Part-4.pdf
https://www.thegreatsimplification.com/frankly-original/145-how-to-think-about-the-future-part-3,frankly,How to Think About the Future (Part 3): Uphill Futures in a Downhill World,https://www.thegreatsimplification.com/wp-content/uploads/2026/06/Frankly-145-Show-Notes-1.pdf,Frankly-145-Show-Notes-1.pdf
https://www.thegreatsimplification.com/frankly-original/149-a-legacy-worth-celebrating,frankly,A Legacy Worth Celebrating? Reflecting on 250 Years of the American Experiment,https://www.thegreatsimplification.com/wp-content/uploads/2026/07/Frankly-149-Transcript-Happy-250th-Birthday-USA.docx.pdf,Frankly-149-Transcript-Happy-250th-Birthday-USA.docx.pdf
https://www.thegreatsimplification.com/frankly-original/147-how-to-play-5d-chess,frankly,How to Play 5D Chess: It’s Not What You Think,https://www.thegreatsimplification.com/wp-content/uploads/2026/06/Frankly-147-Transcript-5D-Chess.docx.pdf,Frankly-147-Transcript-5D-Chess.docx.pdf
https://www.thegreatsimplification.com/frankly-original/150-foundations-before-outcomes,frankly,Foundations Before Outcomes: The Future Beneath Your Feet,https://www.thegreatsimplification.com/wp-content/uploads/2026/07/Frankly-150-Transcript-How-to-Think-About-the-Future-Part-5.docx.pdf,Frankly-150-Transcript-How-to-Think-About-the-Future-Part-5.docx.pdf
https://www.thegreatsimplification.com/frankly-original/144-a-word-i-cant-seem-to-understand,frankly,A Word I Can’t Seem to Understand: Non-Duality and Our Living World,https://www.thegreatsimplification.com/wp-content/uploads/2026/05/Frankly-144-Transcript-Nonduality.docx-1.pdf,Frankly-144-Transcript-Nonduality.docx-1.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-15,roundtable,The Plastic Crisis: A Health and Environmental Emergency,https://www.thegreatsimplification.com/wp-content/uploads/2025/02/RR15TranscriptPlasticCrisis.pdf,RR15TranscriptPlasticCrisis.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-14,roundtable,The Future is Local: Bioregioning 101,https://www.thegreatsimplification.com/wp-content/uploads/2025/01/RR14Bioregioning101Transcript.pdf,RR14Bioregioning101Transcript.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-12,roundtable,"The Global Stakes of the U.S. Election: Debt, The Dollar, and Military Power",https://www.thegreatsimplification.com/wp-content/uploads/2024/10/RR12TranscriptEveryGromen.docx.pdf,RR12TranscriptEveryGromen.docx.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-11,roundtable,Tales from the Carbon Pulse,https://www.thegreatsimplification.com/wp-content/uploads/2024/10/RR11TranscriptTalesfromtheCarbonPulse.pdf,RR11TranscriptTalesfromtheCarbonPulse.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-16,roundtable,"The Mad Scramble for Power: Global Superpowers Strategies for Energy, Economics, and War",https://www.thegreatsimplification.com/wp-content/uploads/2025/04/RR16TranscriptTheMadScrambleforPower.pdf,RR16TranscriptTheMadScrambleforPower.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-10,roundtable,The Ecology of Communication: Moving Beyond Polarization in Service of Life,https://www.thegreatsimplification.com/wp-content/uploads/2024/07/RR10AndreottiBatesonSchmachtenergerWeylerTranscript1.pdf,RR10AndreottiBatesonSchmachtenergerWeylerTranscript1.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-8,roundtable,The Indic Mind: An Approach to the Metacrisis,https://www.thegreatsimplification.com/wp-content/uploads/2024/05/RR08TrivediThakoreSavlaTranscript.pdf,RR08TrivediThakoreSavlaTranscript.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-9,roundtable,The Next Generation’s Dilemma: Confronting the Metacrisis,https://www.thegreatsimplification.com/wp-content/uploads/2024/06/RR09BranaganLinhartTrinhTranscript.pdf,RR09BranaganLinhartTrinhTranscript.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-23,roundtable,The Plastic Detox: Reducing Endocrine Disruptors for Better Fertility and Human Health,https://www.thegreatsimplification.com/wp-content/uploads/2026/03/RR-23-Transcript-The-Plastic-Detox.pdf,RR-23-Transcript-The-Plastic-Detox.pdf
https://www.thegreatsimplification.com/episode/reality-roundtable-22,roundtable,"Could the West Lose the Resource Wars? AI, Rare Earths, and Economic Statecraft",https://www.thegreatsimplification.com/wp-content/uploads/2026/03/RR-22-Transcript-Could-the-West-Lose-the-Resource-Wars_.pdf,RR-22-Transcript-Could-the-West-Lose-the-Resource-Wars_.pdf
